handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
11326,Product,Ones Cabernet Merlot Red 750 ml,"Appellation: Okanagan Valley, CanadaGrapes: Cabernet Sauvignon &amp; MerlotNutrition: 0 grams sugar, 0 grams carbohydratesAlcohol: &lt;0.5%Calories: 18/glass",9a5bba_a91d2fe48a9747989457f4252d0364c6~mv2.webp,Non Alcoholic; Okanagan;Ones+ Non-Alc BC Wine; Red; Wine,628942690013,,21.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Ones
11327,Product,Ones Cabernet Franc 750 ml,"Appellation: Okanagan Valley, CanadaGrapes: Cabernet FrancNutrition: 0 grams sugar, 0 grams carbohydratesAlcohol: &lt;0.5%Calories: 18/glass",7c9ba4_e94648e896b4450cb64c84d266797152~mv2.png,Non Alcoholic; Okanagan;Ones+ Non-Alc BC Wine; Red; Wine,628942937880,,21.99,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Ones
1277,Product,Salt Spring Wild Traditional Dry,"A wild fermented, full-bodied cider with light citrus notes and a clean, dry, tannic finish. This cider is made from over 30 varieties of entirely organic apples, including English Bittersweet varieties and heirloom varieties picked from historic Salt Spring orchards that were originally planted for hard cider production in the late 1800's.",02af16_80047b98041b4c7db731065038bbda34~mv2.jpg, Gulf Islands; Cider;Salt Spring Wild Cider House,510222,,13.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1278,Product,Salt Spring Wild Traditional Dry-Keg,"A wild fermented, full-bodied cider with light citrus notes and a clean, dry, tannic finish. This cider is made from over 30 varieties of entirely organic apples, including English Bittersweet varieties and heirloom varieties picked from historic Salt Spring orchards that were originally planted for hard cider production in the late 1800's.",, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,202008,,180.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1280,Product,Salt Spring Wild Traditional Semi-Dry,"Slightly sweeter than our dry cider, with earthy notes and good acidity. This cider is also made from over 20 varieties of entirely organic apples (completely different apples from the dry cider) including French cider varieties and heirloom apples picked from historic Salt Spring orchards.",02af16_3ece8df607da4e529614a5073b0164f3~mv2.jpeg, Gulf Islands; Cider;Salt Spring Wild Cider House,547828,,13.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1281,Product,Salt Spring Wild Traditional Semi-Dry - Keg,"Slightly sweeter than our dry cider, with earthy notes and good acidity. This cider is also made from over 20 varieties of entirely organic apples (completely different apples from the dry cider) including French cider varieties and heirloom apples picked from historic Salt Spring orchards.",02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,182530,,180.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1283,Product,Salt Spring Wild Hopped Apricot,"A unique and refreshing cider with a stone fruit, lychee, grapefruit, and apricot nose. Made with organic apples and four kinds of organic hops, we infuse this cider with hops and back-sweeten it lightly with apricot nectar.",02af16_50f54252c22e435cad83d001f851c778~mv2.jpeg, Gulf Islands; Cider;Salt Spring Wild Cider House,400671,,13.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1284,Product,Salt Spring Wild Hopped Apricot - Keg,,02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,202042,,180.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1286,Product,Salt Spring Wild Barrel Aged Muscat,"The first of The Barrel Series...This cidré is crafted with Salt Spring Island apples and aged in French oak barrels, previously used for Muscat wine. Rich, creamy mouthfeel and a nuanced Muscat taste. Hints of lavender and stone fruit. Pairs well with pastas, white meats, fish, smoked tofu, salamis and strong cheeses.",02af16_0480260920644372b30f63386bfee797~mv2.jpg, Gulf Islands; Cider;Salt Spring Wild Cider House,168958,,13.5,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1288,Product,Salt Spring Wild Elderberry/Flower,"Beautiful Elderflower nose, tart and lightly sweet at the same time. Made with organic apples, and organic Vancouver Island elderberries and flowers.",02af16_e6f1169bfd0b413694e47f7c860e7551~mv2.jpeg, Gulf Islands; Cider;Salt Spring Wild Cider House,539908,,13.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1289,Product,Salt Spring Wild Elderberry/Flower - Keg,"Beautiful Elderflower nose, tart and lightly sweet at the same time. Made with organic apples, and organic Vancouver Island elderberries and flowers.",02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,202039,,180.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1291,Product,Salt Spring Wild Pear Cider,"A true Perry (no apples) with champagne-like effervescence. Fruity nose with a delicate pear finish. Made with several varieties of wild-fermented Salt Spring and B.C. organic pears, including Perry pears and heritage eating varieties.",02af16_458cbdb9f9414edfb0e0b7773656a52e~mv2.jpeg, Gulf Islands; Cider;Salt Spring Wild Cider House,443135,,13.5,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1293,Product,Salt Spring Wild Ginger Root,"Nicely balanced with an earthy sweetness. A very fragrant, delicate and rich cider that is not overly spicy or sweet. Made with organic apples and fresh-pressed organic ginger.",02af16_2df6aa7c0e054bd68c745afb808d0c49~mv2.jpeg, Gulf Islands; Cider;Salt Spring Wild Cider House,2830,,13.5,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1294,Product,Salt Spring Wild Ginger Root - Keg,"Nicely balanced with an earthy sweetness. A very fragrant, delicate and rich cider that is not overly spicy or sweet. Made with organic apples and fresh-pressed organic ginger.",02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,201999,,180.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1296,Product,Salt Spring Wild Plum Cider,"Lightly sweet, gently tannic and a touch acidic. Hints of both fresh and cooked plums with a lovely almond nose. Made with wild-fermented organic prune plums and co-aged with organic apple cider.",02af16_d889acb99ce04242a5c5bf961d64cffb~mv2.jpeg, Gulf Islands; Cider;Salt Spring Wild Cider House,77263,,14.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1298,Product,Salt Spring Wild Farmhouse Scrumpy,"A wild fermented, strong cider that has a light funkiness with a tannic mouthfeel. Made with organic non-traditional cider apples like crabs and other funky heritage apples picked from Salt Springs' historic orchards.",02af16_01561759a00d48d793b192ec3c033bd8~mv2.jpeg, Gulf Islands; Cider;Salt Spring Wild Cider House,131315,,13.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1537,Product,Salt Spring Wild Farmhouse Scrumpy - Keg,,02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,,,200.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1299,Product,Salt Spring Wild Pear Cider- Keg,"A true Perry (no apples) with champagne-like effervescence. Fruity nose with a delicate pear finish. Made with several varieties of wild-fermented Salt Spring and B.C. organic pears, including Perry pears and heritage eating varieties.",02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,,,200.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1301,Product,Salt Spring Wild Bitter Orange Rosemary,"An aromatic seasonal cider with a fantastic spicy palette, hints of spring berries and a sweet whisper of orange and sumac liqueur. Followed up&nbsp;with tangy&nbsp;bitter&nbsp;orange&nbsp;that paves the way for a&nbsp;crisp, dry finish.&nbsp;Made with organic apples, Legend Distillery's “Manitou”, and local rosemary.",02af16_14e479dd9d8041eead1e13751b138667~mv2.jpeg, Gulf Islands; Cider;Salt Spring Wild Cider House,196235,,13.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1302,Product,Salt Spring Wild Bitter Orange Rosemary - Keg,"An aromatic seasonal cider with a fantastic spicy palette, hints of spring berries and a sweet whisper of orange and sumac liqueur. Followed up&nbsp;with tangy&nbsp;bitter&nbsp;orange&nbsp;that paves the way for a&nbsp;crisp, dry finish.&nbsp;Made with organic apples, Legend Distillery's “Manitou”, and local rosemary.",02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,202005,,180.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1304,Product,Salt Spring Wild Red Grapefruit,"A fully refreshing cider that offers a tonne of mouth-watering, tart tang with just a hint of familiar red grapefruit sweetness that leaves your tastebuds yearning for more. Made with local organic apples and California red grapefruits.",02af16_4238243329894f9c88e04bcaa09b7b76~mv2.jpg, Gulf Islands; Cider;Salt Spring Wild Cider House,253308,,13.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1305,Product,Salt Spring Wild Red Grapefruit - Keg,"A fully refreshing cider that offers a tonne of mouth-watering, tart tang with just a hint of familiar red grapefruit sweetness that leaves your tastebuds yearning for more. Made with local organic apples and California red grapefruits.",02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,64803,,180.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1307,Product,Salt Spring Wild Pineapple Amaro,"Made with fresh pineapple, organic apples and Pacific Northwest Amaro by Vancouver's Woods Spirit Co. The result is a refreshing pineapple cider with just a hint of bitterness provided by the Amaro. Hints of wormwood, rhubarb and Grand Fir from the Amaro contrast nicely with the fresh lively acidity of the pineapple. A perfect drink for summer and beyond.",02af16_e5d11c4bb82941fab69b3d55e98bc150~mv2.jpg, Gulf Islands; Cider;Salt Spring Wild Cider House,50565,,12.5,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
1310,Product,Salt Spring Wild Ice Cider,"Our Ice Cider is made by extracting the sweetest essence of frozen apples from apples hand-picked from Salt Spring's historic orchards. Pressed on our farm, this high sugar juice undergoes a long, slow ferment, creating a still dessert cider that walks the line between cider and brandy. Enjoy chilled. 13% alc/vol",02af16_58a139c46e374ccdbbb143393f253d09~mv2.jpeg, Gulf Islands; Cider;Salt Spring Wild Cider House,487116,,21.75,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 375 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
2459,Product,Salt Spring Wild Plum Cider - Keg,,02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,,,200.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
2460,Product,Salt Spring Wild Saskatoon Berry,"<p>Blended local berries with even more local apples for a simple cider that teases your taste buds in the just the right way. Dry, earthy berries, simple and uncomplicated.</p>",7c9ba4_739146202105451eb5750cbefea46f7a~mv2.png, Gulf Islands; Cider;Salt Spring Wild Cider House,14376,,14.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
10849,Product,Salt Spring Wild Rhubarb,"We used organic apples, fresh rhubarb, and a little organic sugar to finish, resulting in a gently tart tasty cider that is not too sweet and tastes simply of rhubarb and apples.",02af16_c662ac226e774f1693af1a4a73f4439a~mv2.png, Gulf Islands; Cider;Salt Spring Wild Cider House,399111,,13.5,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
3272,Product,Salt Spring Wild Rhubarb Cider - Keg,"Organic apples, fresh rhubarb and a little organic sugar to finish, resulting in a gently tart, tasty cider that is not too sweet and tastes simply of rhubarb and apples.",02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,399127,,180.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
4052,Product,Salt Spring Wild Champagnoise Style Pet Nat,"Chisel Jersey, Calville Blanc, Porters Perfection, Golden Russert, Yarlington Mill, and Tremlettes Bitter apples, all grown on our farm.  Hand-pressed, fermented naturally in low temps and then bottled with remaining residual sugar. The bottled cider is aged on its side for almost a year, then riddled and disgorged (i.e. removed the yeast). This is a complex cider: perfect tannins, very clean, bright, and endlessly crushable. No residual or added sugars makes it exquisitely dry. 6.7% ABV - 750 ml Bottle",02af16_8b111f103c274329a4f6c065c811eab4~mv2.png, Gulf Islands; Cider;Salt Spring Wild Cider House,194486,,15.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
4054,Product,Salt Spring Wild Pet Nat Natural Cider,"Chisel Jersey, Calville Blanc, Porters Perfection, Golden Russert, Yarlington Mill, and Tremlettes Bitter apples, all grown on our farm and hand-pressed, fermented naturally in low temps and then bottled with remaining residual sugar. The bottled cider aged on its side for almost a year. We did not disgorge the residual lees, and this cider has a somewhat fuller-bodied character than our Cider Champagnoise, with some nicely rounded tannins and a hint more earthiness.Fermented in a process called pétillant naturel, better known as pét-nat.  Pét-nats are bottled before completing their first fermentation6.7% ABV - 750 ml Bottle",02af16_8832f6f71cf6436b8c1cb0d7fd028877~mv2.png, Gulf Islands; Cider;Salt Spring Wild Cider House,398713,,15.0,,false,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
10683,Product,Salt Spring Wild Tepache - Keg,"A traditional Mexican/Central American beverage that is made from fermented pineapple with just a hint of cinnamon and habanero pepper (it's not hot spicy, though, don't worry). Our cidermaker added a bit of ginger to round the flavour out, too, and blended it with apple cider. 
It's been a big hit in the tasting room, and we think it's wild and unique enough to go well with the adventurous craft beer tasting room set.""",02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,202034,,200.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
10853,Product,Salt Spring Wild Maple Bourbon,"We fermented fresh pressed organic BC apricots and apples and aged them for over 7 months in charred Bourbon barrels that had been repurposed and used for maple syrup. The result is a rich cider with many layers: butter, oak, bourbon, and creamy, smooth yet tart apricot, with hints of delicate apricot skin and maple. Back-sweetened with organic dark maple syrup.",02af16_877dd16484ef4de59ea77d98d9f90735~mv2.png, Gulf Islands; Cider;Salt Spring Wild Cider House,83887,,13.5,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
10882,Product,Salt Spring Wild Strawberry Rhubarb Pie - Keg,"Semi-dry apple cider blended post-ferment with pressed organic strawberries and rhubarb, with just a hint of cinnamon and spice added as well. Sweeter but still very balanced.  A great complement to the holiday season.",02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,123690,,200.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
11336,Product,Salt Spring Wild Pet Nat de l'Historien,"Named for the famed SSI apple growers and historians who supplied us with some 40 varieties of completely unique and wonderful apples for this project. (Catshead, Golden Noble, Fallawater, Ralls' Genet, and Shiawassee, to name a few.) Slow native yeast fermentation allows the diversity of these apples to really shine through. The apples in this cider are picked from the wild old orchards of Salt Spring Island and hand-pressed on our rack &amp; cloth press at our Fermented in a process called pétillant naturel, better known as pét-nat.  Pét-nats are bottled before completing their first fermentation6.6% ABV - 750 ml Bottle",02af16_2e1fef2ce84b4e4d96c22f51d4445a5e~mv2.png, Gulf Islands; Cider;Salt Spring Wild Cider House,398713-1,,15.0,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
11361,Product,Salt Spring Wild Blackberry Yuzu - 355 ml,<p>Blackberry and Yuzu. Subtle sweetness of blackberry with the slight bitterness of Yuzu (Japanese citrus). 6.3% ABV</p><p>&nbsp;</p><p>Order minimum 1 flat = 24 cans&nbsp;</p>,02af16_2dff9d5d93d147a5b643a837c87e44e2~mv2.png, Gulf Islands; Cider;Salt Spring Wild Cider House,326559,,4.55,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 355 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
11335,Product,Salt Spring Wild Blackberry Yuzu- Keg,"Blackberry and Yuzu.  Subtle sweetness of blackberry with the slight bitterness of Yuzu (Japanese citrus).6.3% ABV",02af16_b7ee7ef2290e4cc4a31dac2157017ea8~mv2.png, Keg; Gulf Islands; Cider;Salt Spring Wild Cider House,326564,Back Dec 3rd,180.0,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 20 litre,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
11364,Product,Salt Spring Wild Traditional Dry - 355 ml,"Full-bodied cider with light citrus notes and a clean, dry, tannic finish.
6.5% ABV",02af16_a2b8840e10014a6990a6a2f0c7ea449c~mv2.png, Gulf Islands; Cider;Salt Spring Wild Cider House,326544,,4.55,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,1 x 355 ml,,,,,,,,,,,,,,,,,Salt Spring Wild Cider House
10421,Product,Sea Star NV Bulla Maris,"<p>Done in the Charmat method, our sparkling rosé made from Chardonnay and Merlot, is lively and effervescent, tasting of summer berries and rhubarb. Serve this versatile fizz well-chilled from brunch to dessert, with fresh oysters, soft cheeses, fruit or cakes.</p>",02af16_b6488d135fd54ac6b85ef839791c4782~mv2.png, Wine; Sparkling;Sea Star Vineyards; Gulf Islands,392022,TEMPORARY PRICE REDUCTION,23.6,,true,AMOUNT,2.61,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Sea Star Vineyards
9956,Product,Sea Star 2021 J35 Sparkling,"Sea Star's latest environmental project to raise funds for the Southern Resident Killer Whale conservation program at Raincoast Conservation Foundation.
Prosecco-style sparkling wine made from 100% Pinot Gris. 
Proceeds donated to protect orcas in the Salish Sea.",02af16_ee1b19ee86ae4ffeb7ac40e744a3a86c~mv2.png, Wine; Sparkling;Sea Star Vineyards; Gulf Islands,445018-1,,20.32,,false,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Sea Star Vineyards
9958,Product,Sea Star 2018 Prose - 375 ml,"Dessert wine made from Riesling.
Aromas of green apple, flavours of peaches and honey",02af16_bb7e0e2e6d764fb9b81d4c36aa519880~mv2.png, Wine; Rosé;Sea Star Vineyards; Gulf Islands,445018-1-1,,20.32,,false,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 375 ml,,,,,,,,,,,,,,,,,Sea Star Vineyards
4278,Product,Sea Star 2024 Intertidal Rose,"Sea Star’s newest rosé, Intertidal, is perfect for the patio. Bold red fruit and a crisp finish characterize this blend of Bacchus, Pinot Noir and Gamay.",02af16_355ad690353a44e8b0591843b3f950c8~mv2.png, Wine; Rosé;Sea Star Vineyards; Gulf Islands,428811,NEW ARRIVAL,20.32,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Sea Star Vineyards
4273,Product,Sea Star 2024 Stella Maris,"<p>Made from 100% Siegerrebe, from our Clam Bay Vineyards.&nbsp; &nbsp;Fermented in 100% Stainless Steel.</p><p>&nbsp;</p><p>This aromatic wine is bursting with aromas of blossom, stone fruit, peaches, and apricots, and has a zesty finish.</p>",02af16_76a90c14585c407689af8bc9dcb8a0a2~mv2.png, Wine; White;Sea Star Vineyards; Gulf Islands,582551,,18.82,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Sea Star Vineyards
4430,Product,Sea Star Coriolis NV,"<p>This dry field blend is a vibrant and approachable combination of varietals that showcase fresh green grapes, granny smith apples, and pears.</p>",02af16_6614ce9883d74828ac647eca1e1c4f2c~mv2.png, Wine; White;Sea Star Vineyards; Gulf Islands,420329,,17.99,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Sea Star Vineyards
4431,Product,Sea Star 2024 Ortega,"<p>100% Ortega grapes came from Sea Star's vineyard at Clam Bay Farm.&nbsp;Grapes were destemmed, crushed, pressed andcold settled. After fermentation in 100% stainless steel, the wine was left on its fine lees to addtexture before being racked and bottled.</p><p>&nbsp;</p><p>This varietal is sought after for its bright, floral bouquet and crisp acidity. Light and refreshing, made from our island’s Ortega grapes, the varietal is on full display in this wine. Flavours of tropical fruits and a crisp, clean finish make this a wine that<br>pairs perfectly with a variety of seafood dishes, spicy dishes like Thai green curry, Manchego cheese, or enjoyed on its own on the patio.</p>",02af16_7672c6b1be99475abe2306565559a03e~mv2.png, Wine; White;Sea Star Vineyards; Gulf Islands,62462,,20.32,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Sea Star Vineyards
4432,Product,Sea Star 2024 Salish Sea,"Coaxing out the best qualities of Ortega and Siegerrebe, our winemaker has captured the aromas of melon, pineapple and herbs. The bright acidity of this expressive and aromatic wine is balanced with a medley of tropical fruit flavours, creating an excellent partner to garden fresh vegetables and zesty salsas.",02af16_a4738b1e400348d097b8c814713d97ec~mv2.png, Wine; White;Sea Star Vineyards; Gulf Islands,454751,Coming Soon,20.32,,false,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Sea Star Vineyards
4433,Product,Sea Star 2024 Blanc de Noir,"<p>Crafted as a true “white from black,” Sea Star’s premium Blanc de Noir results&nbsp;from the gentlest handling of the fruit to ensure virtually no skin contact with the free running juice. This gravity extraction captures the delicate character of the supple vascular bundles of our Pinot Noir grapes.</p>",02af16_c5de3d159c574cb289c2dd71a9bffff6~mv2.png, Wine; White;Sea Star Vineyards; Gulf Islands,42515,,20.32,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Sea Star Vineyards
9954,Product,Sea Star 2023 Luna Maris,<p>Prosecco-style sparkling wine made from a blend of two different Pinot Blanc grapes. Luna Maris’ bright acidity is balanced with hints of brioche and a velvety depth.</p>,7c9ba4_e876947bb57b4b6989f4528638d6ef1c~mv2.png, Wine; White;Sea Star Vineyards; Gulf Islands,445018,TEMPORARY PRICE REDUCTION,27.73,,true,AMOUNT,6.74,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Sea Star Vineyards
11186,Product,Sea Star 2022 Chardonnay,"<p>Experience a unique take on this classic Burgundian varietal with Sea Star 2022 Chardonnay. Ours shines with bright acidity and pleasant, subtle oak character, complemented by tantalizing notes of green apple, pear, and toasted nuts on the palate. This exquisite Chardonnay pairs brilliantly with fatty Pacific Northwest salmon or poultry with butter and herbs, enhancing your dining experience with sophistication. Discover the perfect balance of tradition and innovation in every sip. Elevate your collection with Sea Star 2022 Chardonnay, where quality meets extraordinary craftsmanship.</p>",02af16_ed165ec6693b4c67be8e1a98883fd5ba~mv2.png, Wine; White;Sea Star Vineyards; Gulf Islands,291644,TEMPORARY PRICE REDUCTION,25.2,,true,AMOUNT,4.21,InStock,,,,,,,,,,,,,,,,,,,,,CASE SIZE,12 x 750 ml,,,,,,,,,,,,,,,,,Sea Star Vineyards
